Date: 2018-01-28 13:59:07.881063

---Species concentration bounds--- 
afEst2 : (9.5, 10.5)
Ester : (3800.0, 4200.0)

--- Parameters --- 
afest_km_ester : (1300, 1700)
afest_kcat : (5, 7)


--- Ester Uncertainty Analysis Quartiles ---
Time, Ester High, Ester Low, Ester Mean, 
23.0, 1117.40248363, 806.557411645, 965.521870372, 
24.0, 1163.37050185, 840.168441309, 1005.5554887, 
25.0, 1209.09290402, 873.647268205, 1045.40799774, 
26.0, 1254.56603665, 906.992509532, 1085.07690338, 
27.0, 1299.7861995, 940.202770467, 1124.55967758, 
28.0, 1344.74964021, 973.276643004, 1163.8537582, 
29.0, 1389.31093968, 1006.2127059, 1202.95654935, 
30.0, 1433.31718713, 1039.00952494, 1241.86542107, 
31.0, 1477.02256415, 1071.66565291, 1280.57771005, 
32.0, 1520.42274883, 1104.17962977, 1319.09071977, 
33.0, 1563.51337965, 1136.54998659, 1357.40172049, 
34.0, 1606.29004876, 1168.77524198, 1395.50794922, 
35.0, 1648.74831539, 1200.85390095, 1433.4066108, 
36.0, 1690.88371786, 1232.78445618, 1471.0948787, 
37.0, 1732.69174898, 1264.56538839, 1508.56989458, 
38.0, 1774.16786957, 1296.19517178, 1545.82876914, 
39.0, 1815.30753593, 1327.6722679, 1582.86858282, 
40.0, 1856.10616866, 1358.99512554, 1619.68638727, 
41.0, 1896.55915812, 1390.162182, 1656.27920555, 
42.0, 1936.66189667, 1421.17186417, 1692.64403327, 
43.0, 1976.40976556, 1452.02259713, 1728.77783926, 
44.0, 2015.79812876, 1482.73394039, 1764.67756729, 
45.0, 2054.82236074, 1513.28466289, 1800.34013733, 
46.0, 2093.47782414, 1543.67280413, 1835.76244629, 
47.0, 2131.75989014, 1573.89675789, 1870.9413698, 
48.0, 2169.66395518, 1603.95491926, 1905.87376485, 
49.0, 2207.18541331, 1633.84567157, 1940.5564702, 
50.0, 2244.31969918, 1663.56738915, 1974.98630849, 
51.0, 2281.06227181, 1693.11844021, 2009.16008858, 
52.0, 2317.40861235, 1722.49719354, 2043.07460744, 
53.0, 2353.35427086, 1751.70200828, 2076.72665323, 
54.0, 2388.89482478, 1780.73123666, 2110.11300649, 
55.0, 2424.02590825, 1809.58322817, 2143.23044346, 
56.0, 2458.74323778, 1838.25633775, 2176.07573907, 
57.0, 2493.04258692, 1866.74891123, 2208.64566945, 
58.0, 2527.35116183, 1895.05929019, 2240.93701486, 
59.0, 2562.37931925, 1923.1858177, 2272.94656346, 
60.0, 2597.04479059, 1951.12684574, 2304.67111479, 
61.0, 2631.31975847, 1979.24067603, 2336.10748277, 
62.0, 2665.19896785, 2007.74603572, 2367.25249943, 
63.0, 2698.67720397, 2036.09542832, 2398.10301974, 
64.0, 2731.74930041, 2064.28731627, 2428.65592472, 
65.0, 2764.41014514, 2092.32016119, 2458.90812601, 
66.0, 2796.65469292, 2120.19241507, 2488.85656991, 
67.0, 2828.47797151, 2147.90252329, 2518.49824362, 
68.0, 2859.8750973, 2175.44892603, 2547.83017799, 
69.0, 2890.84128677, 2202.83005761, 2576.84945303, 
70.0, 2921.3718674, 2230.04434725, 2605.55320334, 
71.0, 2951.46228711, 2257.11467203, 2633.93862296, 
72.0, 2981.10813082, 2284.04242605, 2662.00297065, 
73.0, 3010.30513251, 2310.80028179, 2689.74357528, 
74.0, 3039.04918753, 2337.38666543, 2717.15784077, 
75.0, 3067.33636533, 2363.80000175, 2744.2432525, 
76.0, 3095.16292566, 2390.03871575, 2770.99738263, 
77.0, 3122.52533213, 2416.10123533, 2797.41789449, 
78.0, 3149.42026228, 2441.9859879, 2823.50255, 
79.0, 3175.84462356, 2467.69140254, 2849.2492141, 
80.0, 3202.16759919, 2493.21591075, 2874.65586148, 
81.0, 3229.07346492, 2518.55794791, 2899.72058144, 
82.0, 3255.53709113, 2543.71595996, 2924.44158329, 
83.0, 3281.55544633, 2568.68839687, 2948.81720199, 
84.0, 3307.12571172, 2593.47371458, 2972.84590356, 
85.0, 3332.245295, 2618.07037672, 2996.52629021, 
86.0, 3356.91183908, 2642.4768556, 3019.85710513, 
87.0, 3381.12323549, 2666.69163825, 3042.83723783, 
88.0, 3404.87763531, 2690.7132237, 3065.46572787, 
89.0, 3428.17346138, 2714.54012199, 3087.74177012, 
90.0, 3451.00941981, 2738.17085692, 3109.66471773, 
91.0, 3473.38450414, 2761.60396709, 3131.2340866, 
92.0, 3495.29801212, 2784.83801006, 3152.4495583, 
93.0, 3516.74955637, 2807.87156507, 3173.31098398, 
94.0, 3537.73906235, 2830.70322796, 3193.81838659, 
95.0, 3558.26678059, 2853.33161526, 3213.9719627, 
96.0, 3578.33329747, 2875.75536539, 3233.77208503, 
97.0, 3597.93953188, 2897.97314175, 3253.21930342, 
98.0, 3617.08674994, 2919.98363641, 3272.31434651, 
99.0, 3635.77656171, 2941.78556807, 3291.05812161, 
100.0, 3653.29478658, 2963.37768227, 3309.45171507, 
101.0, 3669.86164505, 2984.75875444, 3327.49639206, 
102.0, 3686.00097977, 3005.92759154, 3345.19359533, 
103.0, 3701.71723967, 3026.88303766, 3362.54494456, 
104.0, 3717.0151326, 3047.62397115, 3379.55223405, 
105.0, 3731.8996053, 3068.14930631, 3396.21743054, 
106.0, 3746.37583559, 3088.45799576, 3412.54267083, 
107.0, 3760.43544174, 3108.54903238, 3428.53025896, 
108.0, 3773.93921747, 3128.42145104, 3444.18266202, 
109.0, 3787.05245884, 3148.07432906, 3459.50250642, 
110.0, 3799.78137204, 3167.50678926, 3474.49257381, 
111.0, 3812.13233292, 3186.71800202, 3489.15579632, 
112.0, 3822.04129371, 3205.70718682, 3503.49525191, 
113.0, 3831.53099977, 3224.47361413, 3517.51415854, 
114.0, 3842.39599636, 3243.01660728, 3531.21586855, 
115.0, 3854.80926214, 3261.33553818, 3544.60386321, 
116.0, 3866.85155533, 3278.70960119, 3557.68174681, 
117.0, 3878.52894129, 3293.12730423, 3570.45323979, 
118.0, 3889.41678293, 3307.28035557, 3582.92217257, 
119.0, 3899.17307603, 3321.17019548, 3595.09247902, 
120.0, 3908.61184919, 3334.79836334, 3606.96818973, 
121.0, 3917.74027092, 3348.16649708, 3618.55342519, 
122.0, 3926.62284852, 3361.2763315, 3629.85238882, 
123.0, 3935.84862387, 3374.12969636, 3640.8693603, 
124.0, 3944.7631573, 3386.72851475, 3651.60868884, 
125.0, 3953.37371268, 3399.07480118, 3662.07478572, 
126.0, 3961.68758741, 3411.17065934, 3672.27211796, 
127.0, 3969.71210069, 3425.9537068, 3682.20520153, 
128.0, 3977.45457794, 3440.69454517, 3691.87859463, 
129.0, 3984.92233888, 3455.21187624, 3701.29689128, 
130.0, 3992.12268528, 3469.50632555, 3710.46471459, 
131.0, 3999.06288783, 3483.57858553, 3719.3867107, 
132.0, 4005.75017555, 3496.77121572, 3728.06754267, 
133.0, 4012.19172535, 3506.86804771, 3736.51188472, 
134.0, 4018.39465196, 3516.73756035, 3744.72441607, 
135.0, 4024.36599731, 3526.38271067, 3752.7098158, 
136.0, 4030.11272146, 3535.80650515, 3760.47275716, 
137.0, 4035.64169617, 3545.01199551, 3768.01790263, 
138.0, 4040.95969577, 3554.00227606, 3775.3498989, 
139.0, 4046.07339012, 3562.78048349, 3782.47337225, 
140.0, 4050.96779029, 3571.34978838, 3789.39292402, 
141.0, 4055.58646437, 3579.71339258, 3796.11312638, 
142.0, 4060.02317809, 3587.87452728, 3802.63851837, 
143.0, 4064.28409783, 3595.8364491, 3808.97360194, 
144.0, 4068.37525663, 3603.60243529, 3815.12283855, 
145.0, 4072.3025512, 3611.17578065, 3821.09064575, 
146.0, 4076.07173996, 3617.56432453, 3826.8813941, 
147.0, 4079.68844088, 3623.48404432, 3832.4994043, 
148.0, 4082.4316993, 3629.23340959, 3837.94894449, 
149.0, 4084.47336253, 3634.81627041, 3843.23422786, 
150.0, 4086.4191964, 3640.23644615, 3848.35941029, 
151.0, 4088.27345606, 3645.53231234, 3853.3285883, 
152.0, 4090.04022977, 3650.83446858, 3858.14579722, 
153.0, 4091.72344375, 3656.43581066, 3862.8150096, 
154.0, 4093.32686638, 3666.10483033, 3867.34013366, 
155.0, 4095.64079651, 3675.59601898, 3871.72501197, 
156.0, 4099.49881009, 3682.92851345, 3875.97342034, 
157.0, 4103.21810844, 3688.38755185, 3880.089067, 
158.0, 4106.80307244, 3693.69796279, 3884.0755915, 
159.0, 4110.25798708, 3698.86296808, 3887.93656419, 
160.0, 4113.58703965, 3703.91604647, 3891.67548571, 
161.0, 4116.79431931, 3708.85725001, 3895.29578666, 
162.0, 4119.87839867, 3713.66149107, 3898.80082718, 
163.0, 4121.80627418, 3718.33186957, 3902.19389701, 
164.0, 4123.65260676, 3722.87145229, 3905.47821533, 
165.0, 4125.42065556, 3727.28327105, 3908.65693092, 
166.0, 4127.11356545, 3731.57032111, 3911.7331223, 
167.0, 4128.73436935, 3735.73555984, 3914.70979811, 
168.0, 4130.28599097, 3739.78190553, 3917.58989738, 
169.0, 4131.77124762, 3743.71223609, 3920.37629001, 
170.0, 4133.19285347, 3747.52938806, 3923.07177733, 
171.0, 4134.55342214, 3751.23615561, 3925.67909268, 
172.0, 4135.85546955, 3754.83528954, 3928.20090213, 
173.0, 4137.10141667, 3758.32949672, 3930.63980512, 
174.0, 4138.2696882, 3761.72143946, 3932.99833533, 
175.0, 4139.36180562, 3764.16216347, 3935.27896152, 
176.0, 4140.40600359, 3766.20990949, 3937.48408838, 
177.0, 4141.40431975, 3768.18746864, 3939.61605739, 
178.0, 4142.35871058, 3770.09708783, 3941.67714788, 
179.0, 4143.27105426, 3771.63065346, 3943.66957798, 
180.0, 4144.14315336, 3773.01832593, 3945.59550563, 
181.0, 4144.97673739, 3774.35289323, 3947.45702961, 
182.0, 4145.7734655, 3775.63630129, 3949.25619063, 
183.0, 4146.53492904, 3776.88552532, 3950.99497244, 
184.0, 4147.26265388, 3778.12453368, 3952.67530286, 
185.0, 4147.9581029, 3779.31682577, 3954.29905495, 
186.0, 4148.62267837, 3781.45931942, 3955.86804805, 
